"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","situationid","situationconfidentiality","situationinformationstatus","situationurgency","situationrecordid","situationrecordcreationtime","situationrecordversion","situationrecordversiontime","situationrecordfirstsupplierversiontime","probabilityofoccurrence","validitystatus","overallstarttime","delaytimevalue","openlrbinary","openlrversion","alertceventcode","abnormaltraffictype","averagespeed","effectonroadlayout","roadmaintenancetype","roadmaintenancevalue","roadmaintenancelang","constructionworktype","networkmanagementtype","vehicleobstructiontype","accidenttype","obstructiontype","environmentalobstructiontype","poorenvironmenttype"
"158",1,"nl","TomTom Traffic Service","en",2016-04-20 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351040144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351040144-1",2016-04-20 08:04:30,4,2016-04-20 08:29:00,2016-04-20 08:29:00,"probable","active",2016-04-20 08:04:30,403,"C/wyPxm03woxBv91/tQKAw==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"159",1,"nl","TomTom Traffic Service","en",2016-04-20 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL145000284185936","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL145000284185936-1",2016-04-20 08:00:00,5,2016-04-20 08:29:00,2016-04-20 08:29:00,"probable","active",2016-04-20 08:00:00,552,"C/wxphmwkSuhDv/AAvkrEw==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"160",1,"nl","TomTom Traffic Service","en",2016-04-20 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,7,2016-04-20 08:29:00,2016-04-20 08:29:00,"probable","active",2016-04-20 07:30:00,764,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"161",1,"nl","TomTom Traffic Service","en",2016-04-20 08:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,23,2016-04-20 08:44:00,2016-04-20 08:44:00,"probable","active",2016-04-20 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"162",1,"nl","TomTom Traffic Service","en",2016-04-20 08:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344-1",2016-04-20 08:56:30,1,2016-04-20 08:59:30,2016-04-20 08:59:30,"probable","active",2016-04-20 08:56:30,305,"C/wyKhm0pAovCv5b/voLBA==",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"163",1,"nl","TomTom Traffic Service","en",2016-04-20 08:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,26,2016-04-20 08:59:30,2016-04-20 08:59:30,"probable","active",2016-04-20 07:30:00,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"164",1,"nl","TomTom Traffic Service","en",2016-04-20 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,28,2016-04-20 09:14:00,2016-04-20 09:14:00,"probable","active",2016-04-20 07:30:00,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"165",1,"nl","TomTom Traffic Service","en",2016-04-20 09:28:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,30,2016-04-20 09:28:00,2016-04-20 09:28:00,"probable","active",2016-04-20 07:30:00,762,"C/wxTBm16gw0DAJG/9wLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"166",1,"nl","TomTom Traffic Service","en",2016-04-20 09:43:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,41,2016-04-20 09:43:05,2016-04-20 09:43:05,"probable","active",2016-04-20 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"167",1,"nl","TomTom Traffic Service","en",2016-04-20 09:58:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,42,2016-04-20 09:58:00,2016-04-20 09:58:00,"probable","active",2016-04-20 07:30:00,832,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"168",1,"nl","TomTom Traffic Service","en",2016-04-20 10:14:35,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899472","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899472-1",2016-04-20 10:08:00,1,2016-04-20 10:14:35,2016-04-20 10:14:35,"probable","active",2016-04-20 10:08:00,231,"C/wxZRm0KgskDQHZAYQKEQ==",3,108,"queueingTraffic",9,"","","","","","","","","","",""
"169",1,"nl","TomTom Traffic Service","en",2016-04-20 10:14:35,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,43,2016-04-20 10:14:35,2016-04-20 10:14:35,"probable","active",2016-04-20 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"170",1,"nl","TomTom Traffic Service","en",2016-04-20 10:29:04,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,43,2016-04-20 10:29:04,2016-04-20 10:29:04,"probable","active",2016-04-20 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"171",1,"nl","TomTom Traffic Service","en",2016-04-20 10:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,43,2016-04-20 10:44:00,2016-04-20 10:44:00,"probable","active",2016-04-20 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"172",1,"nl","TomTom Traffic Service","en",2016-04-20 10:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,44,2016-04-20 10:59:30,2016-04-20 10:59:30,"probable","active",2016-04-20 07:30:00,748,"C/wxUxm13gooDAIu/6YKIAc=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"173",1,"nl","TomTom Traffic Service","en",2016-04-20 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,44,2016-04-20 11:14:00,2016-04-20 11:14:00,"probable","active",2016-04-20 07:30:00,748,"C/wxUxm13gooDAIu/6YKIAc=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"174",1,"nl","TomTom Traffic Service","en",2016-04-20 11:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,44,2016-04-20 11:29:00,2016-04-20 11:29:00,"probable","active",2016-04-20 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"175",1,"nl","TomTom Traffic Service","en",2016-04-20 11:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,45,2016-04-20 11:44:00,2016-04-20 11:44:00,"probable","active",2016-04-20 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"176",1,"nl","TomTom Traffic Service","en",2016-04-20 11:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,45,2016-04-20 11:59:00,2016-04-20 11:59:00,"probable","active",2016-04-20 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"177",1,"nl","TomTom Traffic Service","en",2016-04-20 12:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,45,2016-04-20 12:14:30,2016-04-20 12:14:30,"probable","active",2016-04-20 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"178",1,"nl","TomTom Traffic Service","en",2016-04-20 12:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,45,2016-04-20 12:29:30,2016-04-20 12:29:30,"probable","active",2016-04-20 07:30:00,830,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"179",1,"nl","TomTom Traffic Service","en",2016-04-20 12:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,46,2016-04-20 12:44:00,2016-04-20 12:44:00,"probable","active",2016-04-20 07:30:00,914,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"180",1,"nl","TomTom Traffic Service","en",2016-04-20 12:58:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-04-20 12:57:30,1,2016-04-20 12:58:00,2016-04-20 12:58:00,"probable","active",2016-04-20 12:57:30,350,"C/wyKBm0lAoxCv5M/xkMQws=",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"181",1,"nl","TomTom Traffic Service","en",2016-04-20 12:58:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,48,2016-04-20 12:58:00,2016-04-20 12:58:00,"probable","active",2016-04-20 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"182",1,"nl","TomTom Traffic Service","en",2016-04-20 13:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-04-20 12:57:30,3,2016-04-20 13:14:00,2016-04-20 13:14:00,"probable","active",2016-04-20 12:57:30,453,"C/wx/hm0Uwo0B/6l/6UMIwI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"183",1,"nl","TomTom Traffic Service","en",2016-04-20 13:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884339344-1",2016-04-20 07:30:00,50,2016-04-20 13:14:00,2016-04-20 13:14:00,"probable","active",2016-04-20 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"184",1,"nl","TomTom Traffic Service","en",2016-04-20 14:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL145000284160208","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL145000284160208-1",2016-04-20 14:49:04,1,2016-04-20 14:58:30,2016-04-20 14:58:30,"probable","active",2016-04-20 14:49:04,168,"C/wxqBmxMCu+CP/EAbAkTh0=",3,101,"stationaryTraffic",8,"","","","","","","","","","",""
"185",1,"nl","TomTom Traffic Service","en",2016-04-20 15:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392-1",2016-04-20 15:47:00,1,2016-04-20 15:58:30,2016-04-20 15:58:30,"probable","active",2016-04-20 15:47:00,384,"C/wy1Rm0dyOZBf7LAGYjCQ==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"186",1,"nl","TomTom Traffic Service","en",2016-04-20 16:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392-1",2016-04-20 15:47:00,1,2016-04-20 16:14:30,2016-04-20 16:14:30,"probable","active",2016-04-20 15:47:00,368,"C/wy1Rm0dyOZBf6sAG4jCQ==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"187",1,"nl","TomTom Traffic Service","en",2016-04-21 07:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792-1",2016-04-21 07:59:00,1,2016-04-21 07:59:00,2016-04-21 07:59:00,"probable","active",2016-04-21 07:59:00,299,"C/wxERmzHSORDQCZ/ZQjfwgK",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"188",1,"nl","TomTom Traffic Service","en",2016-04-21 08:14:04,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792-1",2016-04-21 07:59:00,1,2016-04-21 08:14:04,2016-04-21 08:14:04,"probable","active",2016-04-21 07:59:00,299,"C/wxERmzHSORDQCZ/ZQjfwgK",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"189",1,"nl","TomTom Traffic Service","en",2016-04-21 08:14:04,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,22,2016-04-21 08:14:04,2016-04-21 08:14:04,"probable","active",2016-04-21 07:30:30,763,"C/wxVRm14gw+DAIy/+0LIA0=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"190",1,"nl","TomTom Traffic Service","en",2016-04-21 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817561792-1",2016-04-21 07:59:00,4,2016-04-21 08:29:00,2016-04-21 08:29:00,"probable","active",2016-04-21 07:59:00,238,"C/ww9xmy5yOMCgDR/gcjPw4=",3,101,"stationaryTraffic",7,"","","","","","","","","","",""
"191",1,"nl","TomTom Traffic Service","en",2016-04-21 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351078672","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351078672-1",2016-04-21 08:26:00,1,2016-04-21 08:29:00,2016-04-21 08:29:00,"probable","active",2016-04-21 08:26:00,493,"C/wyRRm07AoyDf4h/l8LBA==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"192",1,"nl","TomTom Traffic Service","en",2016-04-21 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,29,2016-04-21 08:29:00,2016-04-21 08:29:00,"probable","active",2016-04-21 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"193",1,"nl","TomTom Traffic Service","en",2016-04-21 08:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351078672","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351078672-1",2016-04-21 08:26:00,1,2016-04-21 08:43:30,2016-04-21 08:43:30,"probable","active",2016-04-21 08:26:00,493,"C/wyRRm07AoyDf4h/l8LBA==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"194",1,"nl","TomTom Traffic Service","en",2016-04-21 08:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,29,2016-04-21 08:43:30,2016-04-21 08:43:30,"probable","active",2016-04-21 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"195",1,"nl","TomTom Traffic Service","en",2016-04-21 08:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,29,2016-04-21 08:59:00,2016-04-21 08:59:00,"probable","active",2016-04-21 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"196",1,"nl","TomTom Traffic Service","en",2016-04-21 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351040144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351040144-1",2016-04-21 08:26:00,9,2016-04-21 09:14:00,2016-04-21 09:14:00,"probable","active",2016-04-21 08:26:00,97,"C/wyUBm1UQswC/8e/ccKZjcM",3,115,"slowTraffic",13,"","","","","","","","","","",""
"197",1,"nl","TomTom Traffic Service","en",2016-04-21 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,29,2016-04-21 09:14:00,2016-04-21 09:14:00,"probable","active",2016-04-21 07:30:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"198",1,"nl","TomTom Traffic Service","en",2016-04-21 09:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,32,2016-04-21 09:29:00,2016-04-21 09:29:00,"probable","active",2016-04-21 07:30:30,824,"C/wxURm16gw4DQIx/4sKIAY=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"199",1,"nl","TomTom Traffic Service","en",2016-04-21 09:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,32,2016-04-21 09:43:30,2016-04-21 09:43:30,"probable","active",2016-04-21 07:30:30,824,"C/wxURm16gw4DQIx/4sKIAY=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"200",1,"nl","TomTom Traffic Service","en",2016-04-21 09:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,34,2016-04-21 09:59:00,2016-04-21 09:59:00,"probable","active",2016-04-21 07:30:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"201",1,"nl","TomTom Traffic Service","en",2016-04-21 10:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,36,2016-04-21 10:14:00,2016-04-21 10:14:00,"probable","active",2016-04-21 07:30:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"202",1,"nl","TomTom Traffic Service","en",2016-04-21 10:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,37,2016-04-21 10:29:00,2016-04-21 10:29:00,"probable","active",2016-04-21 07:30:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"203",1,"nl","TomTom Traffic Service","en",2016-04-21 10:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,38,2016-04-21 10:44:30,2016-04-21 10:44:30,"probable","active",2016-04-21 07:30:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"204",1,"nl","TomTom Traffic Service","en",2016-04-21 10:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,40,2016-04-21 10:59:30,2016-04-21 10:59:30,"probable","active",2016-04-21 07:30:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"205",1,"nl","TomTom Traffic Service","en",2016-04-21 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344-1",2016-04-21 11:06:00,1,2016-04-21 11:14:00,2016-04-21 11:14:00,"probable","active",2016-04-21 11:06:00,120,"C/wxmBm0YwwxBP89/6MKKws=",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"206",1,"nl","TomTom Traffic Service","en",2016-04-21 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,43,2016-04-21 11:14:00,2016-04-21 11:14:00,"probable","active",2016-04-21 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"207",1,"nl","TomTom Traffic Service","en",2016-04-21 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351091344-1",2016-04-21 11:06:00,3,2016-04-21 11:29:30,2016-04-21 11:29:30,"probable","active",2016-04-21 11:06:00,671,"C/wyPxm03woxDv3W/pkKKwM=",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"208",1,"nl","TomTom Traffic Service","en",2016-04-21 11:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-21 07:30:30,43,2016-04-21 11:29:30,2016-04-21 11:29:30,"probable","active",2016-04-21 07:30:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
